Temperature,DewPoint,Humidity,Load
18.4,0.69,4.07,3507.61
22.4,0.99,4.15,3625.05
25.93,1.49,4.31,3727.35
29.4,1.51,4.31,3615.2
31.66,1.35,4.26,3440.53
32.11,1.53,4.32,3091.85
31.54,1.7,4.38,3096.97
30.41,2.59,4.68,3121.36
26.82,7.49,6.68,3141.42
22.06,7.49,6.61,3245.33
20.32,7.1,6.42,3399.08
19.27,7.06,6.39,3343.84
18.37,6.91,6.33,3077.99
17.63,6.67,6.22,2733.22
16.99,6.39,6.1,2518.91
16.36,6.08,5.96,2221.15
15.72,5.72,5.82,2020.58
15.02,5.31,5.65,1863.98
14.24,4.93,5.51,1789.23
13.48,4.68,5.41,1756.6
12.77,4.57,5.37,1820.67
12.19,4.47,5.33,2154.99
12.34,4.6,5.38,2862.76
15.83,4.56,5.36,3396.48
18.62,4.59,5.37,3524.49
23.16,4.57,5.38,3685.83
28.75,1.23,4.22,3877.21
29.79,1.67,4.36,3743.97
29.77,1.85,4.42,3574.61
30.14,1.94,4.45,3201.86
30.08,1.97,4.46,3195.86
28.94,2.72,4.72,3118.78
25.94,7.42,6.64,3145.39
21.13,6.08,6.01,3232.75
19.29,4.73,5.44,3330.47
18.16,3.96,5.14,3308.23
17.09,3.51,4.97,2985.88
16.2,3.2,4.86,2644.04
15.49,2.95,4.78,2418.72
14.86,2.78,4.72,2169.45
14.28,2.65,4.69,1943.03
13.69,2.55,4.65,1796.11
13.11,2.49,4.63,1724.67
12.57,2.46,4.62,1677.42
12.17,2.4,4.6,1729.17
11.82,2.3,4.57,2034.7
12.06,2.52,4.64,2721.12
16.02,2.04,4.48,3247.39
19.16,1.91,4.43,3344.59
23.99,2.06,4.49,3485.55
27.94,0.55,4.01,3627.06
29.47,0.45,3.98,3570.62
30.37,0.14,3.9,3441.22
30.75,-0.41,3.75,3066.15
30.47,-0.89,3.62,3105.39
29.5,-1.03,3.58,3089.53
26.43,3.45,5.07,3092.46
20.98,4.51,5.39,3202.41
19.1,3.36,4.96,3339.51
17.97,2.83,4.76,3336.9
16.95,2.32,4.59,3023.98
15.93,1.87,4.43,2674.65
14.99,1.45,4.3,2426.63
14.18,1.08,4.18,2180.97
13.46,0.82,4.11,1947.53
12.8,0.67,4.06,1789.44
12.21,0.59,4.04,1739.26
12.09,0.84,4.11,1692.01
11.66,0.87,4.12,1752.21
11.53,0.87,4.12,2072.16
11.89,1.09,4.19,2781.3
15.9,1.35,4.28,3415.94
19.07,0.26,3.93,3592
23.75,1.24,4.22,3730.33
28.6,0.33,3.94,3880.07
30.04,0.14,3.89,3810.77
30.87,-0.11,3.82,3654.5
31.12,-0.38,3.75,3210.41
30.82,-0.53,3.71,3136.2
29.89,-0.15,3.82,3091.92
26.75,5.46,5.84,3066.53
21.95,5.82,5.89,3163.91
20.56,4.89,5.5,3360.54
19.95,4.63,5.39,3365.88
19.34,4.42,5.31,3030.29
18.55,4.29,5.25,2690.48
17.73,4.04,5.17,2455
17.01,4.05,5.17,2203.13
16.41,3.95,5.13,1982.85
15.81,3.8,5.07,1833.2
15.2,3.65,5.02,1753.22
14.69,3.49,4.96,1709.77
14.35,3.32,4.9,1748.29
14.07,3.14,4.84,2036.47
14.18,3.47,4.96,2599.85
17.59,4.4,5.31,3093.73
20.78,3.15,4.83,3346.1
25.5,3.88,5.08,3457.29
29.09,3.86,5.07,3556.07
30.52,3.82,5.06,3502.59
31.27,3.67,5.01,3302.14
31.48,3.48,4.95,2963.47
31.15,3.31,4.89,2940.85
30.26,3.39,4.92,2885.73
27.46,8.81,7.35,2884.76
23.78,7.68,6.68,2971.53
22.44,6.26,6.04,3156.16
21.64,5.67,5.79,3159.19
21.19,5.07,5.55,2891.01
20.76,4.68,5.4,2608.19
20.13,4.49,5.32,2398.92
19.33,4.41,5.29,2164.82
18.53,4.32,5.26,1934.06
17.48,4.36,5.27,1783.32
16.87,4.22,5.22,1714.48
16.44,3.99,5.13,1670.65
15.59,3.86,5.08,1706.45
14.89,3.78,5.05,1924.71
14.62,4.12,5.17,2310.41
18.09,4.74,5.42,2813.1
21.04,4.11,5.15,3130.49
26.06,3.88,5.07,3351
29.84,3.32,4.87,3505.22
31.17,3.87,5.06,3521.09
31.91,4.11,5.15,3384.84
32.12,4.3,5.23,3041.7
31.92,4.36,5.25,2932.78
31.15,4.6,5.35,2818.55
28.92,9.89,7.89,2760.1
25.84,8.22,6.92,2844.45
24.27,6.99,6.33,3021.62
22.9,7.09,6.38,3045.34
21.92,6.75,6.22,2832.26
21.22,6.43,6.08,2585
20.3,6.51,6.11,2373.56
20.35,6.1,5.93,2155.48
19.83,6.14,5.95,1946.06
19.22,6.32,6.03,1803.47
18.62,6.22,5.99,1727.15
18.07,6.07,5.92,1692.15
17.75,5.88,5.84,1759.45
17.41,5.72,5.78,2079.73
17.2,6.07,5.92,2725.42
19.4,6.88,6.29,3295.82
22.27,6.4,6.05,3373.29
27.81,5.28,5.6,3518.11
30.68,4.51,5.3,3613.26
31.74,4.4,5.26,3584.15
32.4,4.29,5.23,3464.06
32.62,4.04,5.14,3100.64
32.36,3.83,5.07,3130.25
31.42,3.9,5.1,3130.43
28.75,8.16,6.98,3126.54
24.24,8.7,7.16,3206.59
22.49,7.71,6.67,3338.29
21.46,7.4,6.52,3302.99
20.61,7.1,6.38,3034.54
19.93,6.81,6.25,2697.96
19.27,6.49,6.12,2501.16
18.71,6.28,6.03,2251.79
18.17,6.17,5.98,2038.76
17.57,6.13,5.96,1885.18
17.06,6.08,5.94,1829.92
16.58,6.02,5.91,1788.01
16.22,5.95,5.88,1840.82
15.78,5.86,5.84,2130.62
15.86,6.25,6,2753.93
18.58,6.73,6.2,3311.66
21.44,6.87,6.25,3446.76
27.08,5.86,5.84,3554.16
30.6,4.65,5.35,3683.52
31.94,4.41,5.27,3637.51
32.57,4.17,5.18,3503.71
32.27,3.92,5.1,3171.41
31.52,4.06,5.15,3152.49
31.02,4.33,5.25,3105.67
28.67,8.19,6.98,3100.53
23.79,8.77,7.18,3238.01
21.92,7.85,6.71,3364.96
20.89,7.95,6.74,3328.19
19.72,8.22,6.86,3009.79
18.58,8.31,6.89,2684.56
17.7,8.16,6.83,2468.27
17.07,7.87,6.69,2226.16
16.6,7.54,6.55,2031.62
16.09,7.18,6.39,1887.27
15.69,6.82,6.24,1812.35
15.38,6.47,6.09,1784.61
15.22,6.16,5.96,1851.01
15.25,6.04,5.91,2154.67
15.78,6.39,6.05,2803.37
19.04,6.03,5.89,3224.31
21.89,6.32,6,3405.63
26.84,5.49,5.67,3576.46
29.26,5.21,5.56,3691.91
30.82,4.82,5.41,3628.84
31.84,4.5,5.3,3522.46
32.26,4.34,5.24,3150.97
32.15,4.23,5.21,3153.35
31.39,4.28,5.23,3150.72
29.43,7.61,6.72,3134.13
25.5,8.67,7.14,3233.66
22.98,7.71,6.66,3349.06
21.43,7.74,6.66,3332.87
20.35,7.68,6.62,3076.72
19.56,7.64,6.6,2725.77
18.89,7.56,6.56,2515.27
18.18,7.47,6.51,2273.78
17.39,7.49,6.52,2059.68
16.9,7.55,6.55,1905.03
16.82,7.74,6.64,1828.19
16.05,7.6,6.57,1785.67
15.31,7.38,6.47,1852.02
14.87,7.27,6.42,2120.99
15.39,7.62,6.58,2731.7
18.72,7.88,6.69,3286.22
21.88,8.24,6.85,3411.62
27.21,6.9,6.25,3551.59
29.86,6.16,5.93,3709.23
31.18,6.11,5.92,3629.52
32.03,6.02,5.89,3509.27
32.35,5.9,5.84,3172.37
32.14,5.88,5.84,3182.77
31.31,6.04,5.91,3141.47
29.32,8.15,6.89,3204.03
24.7,10.04,7.79,3312.13
22.84,9.28,7.38,3463.25
21.8,9.14,7.31,3457.89
20.83,9,7.23,3137.01
19.94,8.93,7.19,2785.48
19.16,9.02,7.23,2562.34
18.36,9.24,7.34,2326.03
17.62,9.49,7.47,2115.65
17.01,9.7,7.57,1971.18
16.55,9.79,7.62,1900.64
16.34,9.81,7.63,1846.78
16.38,9.83,7.64,1904.47
16.24,9.88,7.66,2232.43
16.92,10.01,7.73,2878.38
20.15,10.26,7.85,3371.1
23.54,10.72,8.1,3450.37
28.87,9.49,7.45,3618.18
31.08,8.76,7.09,3824.05
32.33,8.31,6.88,3732.17
33.04,7.92,6.71,3632.73
33.25,7.54,6.55,3265.45
32.95,7.35,6.46,3241.77
31.95,7.34,6.46,3176.15
30.05,7.81,6.68,3220.58
25.6,9.09,7.29,3306.7
23.4,8.83,7.15,3442.12
22.14,8.81,7.14,3434.97
21.04,8.76,7.11,3141.01
20.21,8.64,7.05,2789.04
19.49,8.46,6.97,2592.34
18.74,8.27,6.88,2348.62
17.94,8.09,6.79,2118.7
17.07,7.89,6.71,1999.84
16.32,7.72,6.63,1895.92
15.91,7.62,6.58,1876.09
15.59,7.51,6.53,1914.44
15.46,7.45,6.5,2172.23
16.23,7.59,6.55,2674.69
19.29,7.54,6.52,3191.09
22.48,7.87,6.67,3299.32
27.37,7.65,6.57,3383.75
29.66,7.27,6.4,3526.76
30.94,6.79,6.2,3490.43
31.69,6.48,6.07,3351.13
31.97,6.39,6.04,2995.86
31.91,6.36,6.03,2954.96
31.18,6.27,6,2939.91
29.43,6.86,6.26,2962.54
24.74,8.5,7.01,3053.65
22.44,7.68,6.62,3169.45
21.21,7.2,6.4,3164.67
20.05,6.95,6.29,2908.82
19.07,6.77,6.21,2620.15
18.21,6.62,6.14,2426.44
17.38,6.59,6.13,2205.53
16.63,6.68,6.16,2014.25
15.97,6.78,6.21,1867.85
15.47,6.86,6.24,1774.14
15.11,6.9,6.26,1765.9
14.84,6.92,6.26,1808.54
14.65,6.92,6.26,1992.19
15.59,7.29,6.42,2340.02
19.4,7.38,6.46,2798.38
23.3,7.8,6.64,3029.32
27.77,7.89,6.69,3262.8
29.86,7.85,6.67,3437.36
31.27,7.75,6.63,3412.69
32.08,7.51,6.53,3279.13
32.34,7.19,6.4,2956.55
32.06,6.74,6.21,2884.83
31.24,6.41,6.07,2819.49
29.54,6.88,6.28,2796.24
24.79,8.95,7.25,2844.96
22.55,8.08,6.82,2995.98
21.56,7.65,6.61,3065.41
20.63,7.26,6.44,2847.19
19.8,6.9,6.27,2622.72
19.09,6.63,6.15,2450.31
18.44,6.46,6.08,2229.22
17.8,6.41,6.06,2025.45
17.13,6.44,6.07,1902.64
16.42,6.5,6.1,1822.31
15.75,6.52,6.11,1796.41
15.2,6.5,6.1,1868.24
14.78,6.42,6.07,2157.69
15.72,6.76,6.21,2756.22
19.74,6.67,6.17,3254.45
23.48,6.89,6.26,3326.37
28.31,5.9,5.84,3473.6
30.09,5.4,5.64,3588.38
31.27,4.94,5.47,3523.43
32,4.45,5.29,3412.8
32.25,3.91,5.1,3102.07
31.95,3.45,4.94,3130.88
31.02,3.16,4.84,3111.13
29.21,3.95,5.14,3122.1
24.26,6.92,6.32,3191.71
22.18,6.21,6.01,3280.3
21.48,5.84,5.85,3272.65
20.78,5.52,5.72,3029.27
20.03,5.23,5.6,2712.69
19.23,5,5.51,2516.6
18.42,4.86,5.46,2293.58
17.67,4.61,5.37,2090.81
17.03,4.53,5.34,1972.02
16.59,4.45,5.31,1904.33
16.29,4.38,5.28,1862.55
16.1,4.33,5.26,1916.31
15.89,4.29,5.24,2177.27
16.33,4.87,5.47,2698.05
20.09,4.63,5.36,3148.23
23.56,4.9,5.45,3303.09
28.44,4.42,5.27,3459.8
30.41,4.15,5.17,3605.36
31.49,3.91,5.08,3537.89
32.13,3.75,5.04,3389.03
32.28,3.56,4.97,3100.43
32,3.4,4.92,3040.82
31.21,3.32,4.9,2927.71
29.47,4.75,5.46,2824.9
24.89,7.7,6.68,2789.46
23.18,6.46,6.12,2862.23
22.89,5.81,5.84,2845.67
22.56,5.35,5.65,2667.65
22.01,4.92,5.48,2494.99
22.26,4.47,5.31,2296.86
21.7,4.64,5.37,2124.04
20.99,4.83,5.45,1921.82
20.29,4.97,5.51,1789.23
19.76,5.08,5.55,1723.4
19.27,5.12,5.57,1701.18
18.86,5.06,5.54,1744.93
18.46,4.93,5.5,1885.48
18.46,5.16,5.57,2107.9
20.29,5.51,5.69,2300.54
23.42,5.66,5.74,2285.84
28.29,4.62,5.34,2145.16
30.16,4.48,5.29,2031.12
31.05,4.61,5.34,2011.66
31.61,4.83,5.43,2165.64
31.73,4.98,5.49,2365.29
31.36,5.1,5.54,2396.85
30.53,5.18,5.58,2242.56
29,6.4,6.1,2174.65
25.92,8.47,7.04,2200.35
24.44,7.14,6.39,2357.38
23.76,7,6.32,2432.46
23.53,6.56,6.13,2351.21
22.98,6.48,6.1,2271.61
22.28,6.71,6.19,2098.32
21.65,6.78,6.23,1919.25
20.77,6.94,6.3,1750.45
19.34,7.44,6.51,1636.4
18.41,7.7,6.64,1584.31
17.6,7.91,6.73,1579.23
17.08,7.88,6.72,1643.03
16.76,7.83,6.69,1897.36
16.91,8.63,7.07,2358.69
18.79,9.9,7.69,2792.6
21.75,9.17,7.31,2951.18
27,7.7,6.61,3104.77
28.91,7.61,6.57,3197.06
29.97,7.58,6.57,3194.15
30.74,7.47,6.52,3079.37
31.09,7.3,6.46,2866.55
30.96,7.14,6.39,2824.23
30.29,6.91,6.29,2797.49
28.94,7.59,6.62,2810.51
26.02,9.66,7.64,2908.98
24.96,7.95,6.76,3018.16
24.05,7.84,6.71,3025.93
22.75,8.01,6.79,2847.98
22.1,8.18,6.87,2684
21.18,8.34,6.95,2539.89
20.19,8.32,6.94,2349.5
19.42,8.08,6.82,2190.12
18.81,7.7,6.64,2092.79
18.28,7.17,6.41,2046.57
17.68,6.68,6.19,2018.05
16.85,6.29,6.02,2070.79
15.89,6,5.9,2311.23
16.23,6.33,6.04,2808.87
20.26,6.08,5.93,3185.48
23.64,6.3,6.01,3262.6
28.24,5.36,5.63,3426.83
30,4.82,5.43,3584.79
30.98,4.36,5.26,3587.87
31.63,3.84,5.07,3494.53
31.85,3.2,4.85,3202.06
31.66,2.65,4.67,3191.69
30.91,2.31,4.56,3203.54
29.15,4.05,5.23,3204.77
25.14,7,6.39,3277.51
24.09,4.63,5.41,3377.38
23.89,4.07,5.19,3380.74
23.58,3.56,4.99,3147.57
22.03,3.35,4.92,2873.46
20.74,3.53,4.97,2714.85
19.5,3.39,4.92,2536.22
18.47,3.13,4.84,2367.66
17.63,2.92,4.77,2251.91
17.07,2.77,4.72,2190.54
16.65,2.7,4.7,2165.82
16.28,2.67,4.68,2201.59
16.03,2.59,4.65,2389.39
16.55,3.31,4.91,2735.8
20.01,2.78,4.7,3090.85
23.58,2.86,4.72,3202.18
29.04,1.68,4.34,3289.83
31.05,1.66,4.33,3401.35
32.18,2.01,4.44,3338.41
32.9,2.39,4.57,3307.76
33.17,2.64,4.66,3059.64
32.93,2.71,4.69,3051.41
32.19,2.58,4.65,3002.93
30.43,4.84,5.55,3010.73
26.27,7.66,6.69,3096.83
24.6,5.73,5.84,3223.29
23.76,5.37,5.67,3257.84
23.13,5.1,5.56,2964.13
22.55,4.93,5.49,2757.01
22.1,4.65,5.38,2555.18
21.42,4.66,5.38,2380.24
20.62,4.81,5.44,2178.93
19.92,4.92,5.49,2043.57
19.27,4.94,5.5,2009.8
18.62,4.89,5.47,1975.97
17.88,4.88,5.47,1992.48
17.25,4.82,5.44,2159.15
17.51,5.33,5.65,2458.55
21.09,5.15,5.57,2793.51
24.67,5.14,5.55,2963.14
30.01,4.3,5.24,3152.33
32.39,4.13,5.17,3352.54
33.83,4.21,5.2,3371.42
34.62,4.35,5.26,3291.98
34.87,4.52,5.32,3013.53
34.75,4.58,5.35,2975.48
33.91,4.63,5.37,2916.41
31.92,6.85,6.34,2903.28
27.38,9.26,7.45,2996.86
25.19,8.11,6.86,3113.35
24.54,7.74,6.68,3158.87
24.24,7.57,6.6,2987.06
24.08,7.38,6.52,2798.44
23.82,6.94,6.33,2636.45
23.35,6.87,6.3,2423.03
22.97,6.92,6.32,2212.65
22.54,7.16,6.43,2066.96
22,7.14,6.42,2036.32
21.36,7.3,6.49,1990.12
20.78,7.62,6.63,2058.79
20.78,7.71,6.67,2338.66
21.13,8.29,6.95,2787.74
22.12,9.22,7.4,3168.08
23.47,8.64,7.1,3240.41
26.27,7.76,6.68,3387.73
29.81,6,5.9,3589.39
30.71,5.73,5.79,3594.56
31.09,5.55,5.73,3548.15
31.41,5.35,5.65,3259.71
31.31,5.24,5.61,3337.24
30.52,7.7,6.83,3343.19
29.44,9.19,7.48,3346.4
28.46,7.38,6.56,3465.37
26.99,6.86,6.32,3539.71
26.08,6.02,5.96,3533.48
24.96,5.84,5.88,3308.51
23.71,5.96,5.95,3059.95
22.82,6.23,6.06,2902.49
21.35,6.56,6.2,2805.45
19.5,7.09,6.42,2573.41
18.29,7.68,6.67,2424.2
17.72,8.17,6.88,2357.71
17.75,8.41,7,2329.14
18.19,8.44,7.01,2368.43
18.51,8.45,7.01,2583.13
19.68,9.13,7.35,2975.83
22.18,8.99,7.27,3273.49
25.51,9.28,7.41,3332
30.59,8.14,6.87,3454.3
32.65,7.24,6.46,3678.52
33.79,6.77,6.26,3685.48
34.53,6.37,6.09,3618.35
34.85,5.9,5.9,3337.9
34.77,5.31,5.66,3405.32
34.07,4.71,5.43,3483.62
32.44,5.33,5.7,3488.98
27.51,8.7,7.2,3532.68
24.85,7.65,6.69,3597.79
23.77,7.32,6.53,3577.02
22.92,7.09,6.43,3378.1
22.41,6.9,6.34,3101.44
22.12,6.72,6.27,2966.24
22.04,6.29,6.09,2790.26
21.56,6.43,6.15,2618.35
21.58,6.42,6.14,2481.99
20.38,6.75,6.28,2419.61
19.54,6.78,6.29,2384.64
18.87,6.77,6.28,2424.22
17.94,6.8,6.28,2623.88
18.14,7.63,6.67,3007.26
21.7,7.23,6.46,3345.77
25.66,7.42,6.55,3392.1
30.61,6.16,5.99,3540.47
32.55,5.81,5.85,3687.85
33.72,5.62,5.77,3676.54
34.45,5.46,5.71,3589.01
34.75,5.3,5.65,3361.92
34.65,5.08,5.58,3434.52
34,4.85,5.49,3470.43
32.55,6.23,6.09,3471.18
29.24,9.54,7.64,3568.44
27.47,8.3,7,3620.79
26.32,8.24,6.97,3627.18
25.11,8.05,6.87,3431.25
23.79,7.78,6.73,3172.48
22.81,7.71,6.7,3030.97
22.07,7.64,6.66,2864.48
21.49,7.62,6.65,2702.99
20.97,7.59,6.64,2576.17
20.5,7.64,6.67,2490.77
20.12,7.77,6.72,2458.19
19.72,7.77,6.72,2485.53
19.46,7.82,6.75,2660.4
20.1,8.18,6.92,3002.78
22.51,7.45,6.56,3291.24
25.3,7.38,6.52,3381.81
29.78,6.25,6.03,3536.11
32.5,5.62,5.77,3684.67
33.26,5.6,5.77,3754.07
32.91,5.76,5.84,3774.51
31.83,6.18,6.01,3469.19
30.56,6.86,6.31,3509.21
29.02,7.86,6.77,3501.9
27.14,9.2,7.41,3545.61
24.94,10.49,8.07,3698.84
23.61,10.88,8.27,3686.4
23.1,10.8,8.22,3660.97
22.77,10.72,8.17,3373.91
22.39,10.98,8.32,3064.74
22.1,11.02,8.33,2881.61
21.92,10.79,8.2,2712.46
22.43,10.36,7.98,2528.16
22.41,10.34,7.98,2403.22
21.41,10.56,8.1,2299.77
20.56,10.57,8.11,2253.16
20.06,10.83,8.25,2290.33
19.79,11.2,8.45,2493.96
20.41,11.88,8.83,2885.53
22.51,11.76,8.75,3287.68
24.86,11.16,8.39,3419.01
26.74,10.86,8.22,3615.54
27.83,10.79,8.18,3819.55
28.79,10.79,8.19,3855.59
29.33,10.72,8.16,3829.88
29.62,10.62,8.11,3419.66
29.57,10.58,8.1,3383.29
29.1,10.72,8.18,3454.11
28.19,10.95,8.31,3492.32
25.52,12.75,9.38,3554.05
23.92,12.48,9.2,3625.74
23.45,12.47,9.19,3629.15
22.79,12.68,9.31,3339.67
21.79,13.2,9.64,3034.7
20.8,13.76,10,2859.11
20.08,14.08,10.21,2681.05
19.43,14.19,10.28,2512.8
18.9,14.32,10.36,2376.76
18.57,14.49,10.48,2289.03
18.61,14.65,10.59,2206.47
18.57,14.69,10.62,2225.52
18.43,14.8,10.7,2442.67
18.66,14.83,10.71,2781.43
20.06,14.65,10.58,3079.97
22.75,13.79,10.01,3215.41
25.3,13.04,9.53,3324.59
26.69,12.56,9.23,3515.6
26.96,12.13,8.98,3513.66
27.11,11.97,8.89,3417.56
26.83,11.93,8.88,3068.37
26.47,11.95,8.89,3051.69
26.25,12.02,8.94,3024.54
25.3,13,9.55,2991.74
23.08,15.44,11.24,3065.71
21.34,14.72,10.68,3110.64
20.65,14.01,10.17,3150.62
19.86,13.76,10,2928.49
19.2,13.68,9.94,2642.17
19,13.6,9.89,2439.28
18.82,13.59,9.89,2259.08
18.62,13.61,9.91,2110.12
18.37,13.61,9.92,1997.72
18.11,13.61,9.92,1931.71
17.79,13.66,9.95,1898.14
17.54,13.71,9.98,1932.72
17.32,13.77,10.02,2103.13
18.06,13.87,10.08,2408.84
19.56,14.23,10.31,2802.67
23.19,13.43,9.79,3013.67
25.96,12.43,9.16,3220.81
27.63,12.24,9.05,3418.27
28.52,12.09,8.96,3451.32
29.03,11.79,8.79,3383.13
29.2,11.36,8.56,3125.14
29.09,11.14,8.44,3026.4
28.54,11.12,8.43,2908.47
27.5,11.79,8.83,2829.1
25.55,14.7,10.75,2935.16
23.74,14.55,10.59,3072.92
22.78,14.08,10.28,3052.75
22.04,13.89,10.14,2839.7
21.45,13.71,10.01,2632.43
20.85,13.61,9.94,2465.47
20.36,13.63,9.95,2304.71
19.79,13.69,10,2131.38
18.98,13.7,10.01,2008.64
18.63,13.97,10.19,1944.79
18.22,14.06,10.25,1916.34
17.83,14.09,10.27,1970.84
17.53,14.12,10.28,2208.34
17.93,14.41,10.47,2702.75
18.63,14.02,10.19,3176.83
20.28,14.12,10.25,3353.59
23,13.3,9.72,3495.57
23.71,13.04,9.56,3688.09
23.73,13.21,9.67,3624.13
23.54,13.56,9.9,3548.59
23.03,13.96,10.17,3221.89
22.37,14.34,10.43,3190.36
21.69,14.78,10.73,3160.54
20.87,15.73,11.42,3144.48
19.67,17.05,12.42,3251.32
18.59,17.01,12.37,3333.23
18.1,16.72,12.14,3176.04
17.71,16.43,11.91,2801.29
17.21,15.85,11.48,2541.46
16.84,15.4,11.15,2348.59
16.44,15.08,10.91,2154.28
16.11,14.85,10.76,1979.03
15.84,14.72,10.67,1867.42
15.68,14.61,10.6,1805.52
15.78,14.59,10.6,1778.82
15.65,14.56,10.57,1835.11
15.48,14.53,10.54,2114.6
16.01,15.1,10.93,2619.4
17.9,15.95,11.54,3162.79
20.93,15.97,11.54,3372.42
23.43,14.95,10.82,3485.91
25.14,14.16,10.27,3615.36
26.03,13.75,10.01,3439.64
26.54,13.5,9.85,3406.47
26.87,13.19,9.66,3124.34
26.78,12.71,9.37,3147.79
26.39,12.22,9.07,3107.63
25.39,12.01,8.94,3144.03
22.62,14.15,10.31,3139
20.27,13.4,9.8,3305.93
19.25,12.99,9.52,3330.23
18.38,12.59,9.27,3058.03
17.73,12.4,9.15,2715.98
17.32,12.26,9.05,2524.68
17.03,12.1,8.96,2333.55
16.65,11.97,8.89,2083.69
16.48,11.83,8.81,1946.69
16.29,11.73,8.75,1894.71
16.03,11.64,8.7,1862.03
15.71,11.56,8.65,1946.52
15.29,11.48,8.6,2249.76
16.38,11.91,8.85,2842.57
18.76,11.96,8.86,3446.52
22.72,11.39,8.53,3623.13
25.09,11.16,8.4,3768
26.95,11.08,8.35,3830.39
28.28,11.09,8.37,3623.63
29.09,11.17,8.43,3451.39
29.31,11.23,8.47,3122.82
29.11,11.25,8.48,3149.68
28.32,11.16,8.44,3159.44
27.1,11.34,8.54,3164.92
24.35,13.95,10.17,3257.79
22.42,13.38,9.77,3363.35
21.83,13.07,9.57,3339.31
21.12,12.78,9.38,3066.6
20.41,12.53,9.23,2745.31
19.88,12.4,9.15,2534.38
19.31,12.16,9.01,2296.36
18.47,11.81,8.81,2124.93
17.75,11.8,8.81,1981.04
16.93,11.9,8.88,1912.64
17.09,12.34,9.14,1889.6
17.04,12.63,9.32,1937.43
16.84,12.65,9.33,2206.16
18.14,13.02,9.55,2764.45
20.6,12.84,9.43,3309.84
24.84,11.39,8.56,3418.68
27.35,11.15,8.41,3554.15
29.07,11.15,8.41,3669.15
30.35,10.9,8.28,3569.41
31.12,10.5,8.07,3480.85
31.37,10.09,7.86,3105.42
31.18,9.68,7.65,3210.72
30.51,9.31,7.46,3251.85
29.23,9.43,7.53,3265.94
26.15,13.13,9.69,3365.42
24.06,11.97,8.93,3442.88
23.06,11.77,8.81,3513.3
22.48,11.77,8.81,3225.34
21.96,11.5,8.64,2878.94
21.53,11.4,8.59,2668.29
21.19,11.49,8.64,2458
20.76,11.37,8.57,2276.64
20.26,11.32,8.55,2163.94
19.57,11.29,8.54,2112.44
18.82,11.27,8.52,2089.71
17.87,10.99,8.35,2140.06
17.08,10.64,8.16,2355.98
18.78,10.8,8.24,2897.38
21.62,10.68,8.17,3372.45
26.03,10.56,8.1,3536.47
29.07,11.08,8.38,3742.35
30.45,11.73,8.75,3814.97
31.02,12.08,8.96,3752.58
31.28,12.38,9.14,3625.5
30.94,12.62,9.3,3181.9
30.01,13,9.54,3154.78
29.25,13.53,9.88,3190.58
28.01,14.88,10.81,3223.78
25.71,17.7,12.96,3328.44
24.03,17.53,12.81,3405.58
23.43,17.17,12.5,3381.21
22.95,17.05,12.4,3084.86
22.47,17.3,12.59,2732.6
21.91,17.75,12.95,2509.6
21.21,18.06,13.19,2345.38
20.72,18.18,13.3,2151.36
20.01,18.23,13.35,2065.23
18.78,17.44,12.71,2004.55
17.96,16.8,12.19,1986.46
17.35,16.43,11.91,2026.58
16.82,16.24,11.75,2222.63
17.37,16.45,11.9,2670.29
19.25,16.63,12.03,3161.64
22.85,15.32,11.05,3301.64
25.79,14.32,10.34,3383.62
27.82,13.51,9.81,3505.64
29.22,12.7,9.31,3435.81
29.99,11.98,8.89,3301.6
30.29,11.24,8.47,3033.64
30.13,10.54,8.09,3022.42
29.61,9.69,7.64,3014.67
28.53,9.33,7.46,3020.17
25.58,13.4,9.83,3101.36
22.84,12.18,9.03,3190.99
21.48,11.71,8.74,3247.2
20.53,11.4,8.54,3024.46
19.75,11.17,8.41,2776.1
19.05,10.98,8.31,2610.64
18.41,10.87,8.25,2430.33
17.8,10.86,8.24,2267.9
17.22,10.94,8.29,2157.6
16.73,11.15,8.41,2112.25
16.43,11.51,8.61,2114.88
16.06,11.82,8.79,2159.9
15.66,11.98,8.88,2227.11
17.19,12.06,8.92,2529.91
19.94,12.17,8.98,2937.76
24.34,11.38,8.54,3127.04
28.24,8.85,7.19,3278.56
29.88,8.63,7.08,3381.27
30.91,8.71,7.13,3330.36
31.51,8.85,7.2,3232.02
31.66,8.98,7.28,2951.02
31.22,9.22,7.41,2874.05
30.23,9.4,7.5,2822.68
28.69,9.94,7.77,2817.49
26.04,11.87,8.85,2906.44
23.5,12.49,9.21,3007.19
22.37,12.5,9.2,3094.45
21.44,12.4,9.14,2919.51
20.64,11.9,8.84,2724.99
19.86,11.11,8.39,2577.98
18.98,10.36,7.98,2399.29
18.04,9.93,7.75,2242.62
17.17,9.79,7.68,2160.9
16.37,9.74,7.67,2100.76
15.69,9.68,7.63,2080.58
15.12,9.61,7.6,2075.26
14.64,9.51,7.54,2303.16
16.36,9.52,7.54,2804.33
19.01,9.45,7.5,3267.87
23.8,8.82,7.18,3428.32
26.8,8.14,6.85,3505.25
28.35,8.17,6.86,3571.19
29.48,8.02,6.8,3496.06
30.28,7.93,6.76,3385.9
30.6,7.67,6.65,3111.58
30.41,7.46,6.56,3179.23
29.68,7.22,6.45,3208.72
28.37,7.18,6.44,3226.6
24.88,9.98,7.81,3300.13
